CRSP_PERMCO,Compustat_GVKEY,BoardEx_boardID,TICKER,RP_entityID
14248,061758,10532,NaN,NaN
14247,061752,6007,NaN,NaN
14227,061718,15944,NaN,NaN
14207,061689,2080,NaN,NaN
14176,061640,10208,NaN,NaN
14160,061592,27979,NaN,NaN
14156,061583,6117,NaN,NaN
14109,061508,634393,NaN,NaN
14093,062525,14632,NaN,NaN
14088,061482,486518,NaN,NaN
14066,187677,30194,NaN,NaN
14058,061425,20007,NaN,NaN
14024,027921,21749,NaN,NaN
14014,061381,13874,NaN,NaN
13997,061361,1146327,NaN,NaN
13985,061335,29941,NaN,NaN
13979,061325,24025,NaN,NaN
13977,061319,485259,NaN,NaN
13934,182826,2025188,NaN,NaN
13921,061150,9241,NaN,NaN
13915,061140,3194858,NaN,NaN
13876,061077,14024,NaN,NaN
13874,061064,1890313,NaN,NaN
13843,060993,2163149,NaN,NaN
13838,031403,838,NaN,NaN
13833,060894,7835,NaN,NaN
13828,060962,2743195,NaN,NaN
13827,060953,2215921,NaN,NaN
13812,060944,1022303,NaN,NaN
13810,060938,3124244,NaN,NaN
13799,060916,646799,NaN,NaN
13799,060916,1105051,NaN,NaN
13790,060900,10024,NaN,NaN
13789,060897,9406,NaN,NaN
13783,036003,1742856,NaN,NaN
13777,060847,1190548,NaN,NaN
13770,026244,20807,NaN,NaN
13759,060801,28415,NaN,NaN
13759,060801,2477015,NaN,NaN
13757,060797,1984161,NaN,NaN
13753,031887,26113,NaN,NaN
13747,022729,33570,NaN,NaN
13745,031854,11445,NaN,NaN
13720,031789,2488518,NaN,NaN
13713,028169,1097,NaN,NaN
13671,031727,21309,NaN,NaN
13650,031673,2043,NaN,NaN
13621,061214,2781,NaN,NaN
13606,031590,26336,NaN,NaN
13567,031517,25296,NaN,NaN
13566,031518,1203992,NaN,NaN
13537,031474,31657,NaN,NaN
13527,031456,3072,NaN,NaN
13495,031232,1394,NaN,NaN
13494,031234,30327,NaN,NaN
13479,031172,18999,NaN,NaN
13465,031159,13277,NaN,NaN
13443,031062,1246,NaN,NaN
13425,030971,14490,NaN,NaN
13422,030964,3534439,NaN,NaN
13403,030888,532290,NaN,NaN
13397,031106,4851,NaN,NaN
13370,030797,31115,NaN,NaN
13368,030779,13109,NaN,NaN
13360,019891,33332,NaN,NaN
13334,030700,2528730,NaN,NaN
13311,015060,5561,NaN,NaN
13276,030614,11733,NaN,NaN
13276,030614,2132753,NaN,NaN
13253,030594,31082,NaN,NaN
13211,030476,1628131,NaN,NaN
13204,030461,30532,NaN,NaN
13187,030416,14891,NaN,NaN
13181,030399,1202,NaN,NaN
13173,030396,2664294,NaN,NaN
13161,030368,2775212,NaN,NaN
13159,023561,15918,NaN,NaN
13135,030310,7710,NaN,NaN
13125,030281,18308,NaN,NaN
13125,030281,2039703,NaN,NaN
13059,030187,1872785,NaN,NaN
13050,030169,804089,NaN,NaN
13021,028711,15211,NaN,NaN
13012,030095,25615,NaN,NaN
13009,025540,17128,NaN,NaN
13008,030098,12839,NaN,NaN
12986,030016,18346,NaN,NaN
12978,030006,5094,NaN,NaN
12972,029997,28886,NaN,NaN
12924,029900,6799,NaN,NaN
12908,029870,23082,NaN,NaN
12898,029823,566652,NaN,NaN
12897,029829,24334,NaN,NaN
12895,029830,26466,NaN,NaN
12894,029816,1010965,NaN,NaN
12867,029746,22298,NaN,NaN
12858,029730,126377,NaN,NaN
12842,029706,20942,NaN,NaN
12828,029692,33201,NaN,NaN
12824,028429,14293,NaN,NaN
12812,029661,19608,NaN,NaN
12807,029645,13876,NaN,NaN
12806,029647,28833,NaN,NaN
12804,029650,1640534,NaN,NaN
12802,029634,30371,NaN,NaN
12780,029608,13812,NaN,NaN
12757,009607,26862,NaN,NaN
12739,029513,17624,NaN,NaN
12733,029492,7434,NaN,NaN
12656,029356,32504,NaN,NaN
12654,026305,29771,NaN,NaN
12654,026305,2607689,NaN,NaN
12643,029344,1223960,NaN,NaN
12640,029338,6198,NaN,NaN
12636,025089,17023,NaN,NaN
12635,029339,2963372,NaN,NaN
12633,029319,24805,NaN,NaN
12608,029282,22029,NaN,NaN
12607,029281,24400,NaN,NaN
12574,029217,27251,NaN,NaN
12542,021163,31888,NaN,NaN
12528,029107,19252,NaN,NaN
12527,029105,17220,NaN,NaN
12523,028836,27037,NaN,NaN
12516,029086,23670,NaN,NaN
12483,029014,6520,NaN,NaN
12473,029001,23086,NaN,NaN
12470,028989,22808,NaN,NaN
12467,028983,782526,NaN,NaN
12464,028970,7438,NaN,NaN
12457,012441,12862,NaN,NaN
12434,028916,15912,NaN,NaN
12391,028817,834565,NaN,NaN
12375,028787,24174,NaN,NaN
12375,028787,2347403,NaN,NaN
12335,028691,1142800,NaN,NaN
12299,028636,420529,NaN,NaN
12297,028637,31831,NaN,NaN
12289,028620,84,NaN,NaN
12191,028403,21001,NaN,NaN
12178,028374,3373208,NaN,NaN
12158,028317,29136,NaN,NaN
12142,028285,1381272,NaN,NaN
12133,028266,23258,NaN,NaN
12124,028249,6040,NaN,NaN
12116,019415,29488,NaN,NaN
12112,028200,136357,NaN,NaN
12104,028182,705,NaN,NaN
12094,028174,33302,NaN,NaN
12088,028156,16228,NaN,NaN
12071,024717,9842,NaN,NaN
12067,028052,1895653,NaN,NaN
12054,170312,1747584,NaN,NaN
12042,027991,5195,NaN,NaN
12036,027981,6637,NaN,NaN
12023,027961,68589,NaN,NaN
12005,035632,32614,NaN,NaN
11989,027896,26906,NaN,NaN
11985,025546,1200210,NaN,NaN
11969,027856,831327,NaN,NaN
11948,027816,13388,NaN,NaN
11946,027794,8220,NaN,NaN
11941,018152,6945,NaN,NaN
11937,027786,3396703,NaN,NaN
11936,027784,14627,NaN,NaN
11913,027748,15205,NaN,NaN
11900,026201,22930,NaN,NaN
11893,026077,17683,NaN,NaN
11884,026047,1696480,NaN,NaN
11857,026013,28989,NaN,NaN
11842,025987,14188,NaN,NaN
11841,026064,30206,NaN,NaN
11838,026008,13781,NaN,NaN
11831,025980,27860,NaN,NaN
11809,025944,24143,NaN,NaN
11801,023291,4345,NaN,NaN
11795,025924,1687155,NaN,NaN
11792,025921,25699,NaN,NaN
11792,025921,1586716,NaN,NaN
11780,025877,14466,NaN,NaN
11760,025859,10856,NaN,NaN
11758,183704,1931837,NaN,NaN
11757,025848,17784,NaN,NaN
11757,025848,1650173,NaN,NaN
11744,025799,666843,NaN,NaN
11740,020302,1230050,NaN,NaN
11714,025683,9337,NaN,NaN
11696,025706,583763,NaN,NaN
11671,024451,2037,NaN,NaN
11621,025572,10622,NaN,NaN
11598,025456,1696480,NaN,NaN
11586,025405,12973,NaN,NaN
11584,025391,927867,NaN,NaN
11582,025396,4307,NaN,NaN
11580,025399,14251,NaN,NaN
11571,025361,31867,NaN,NaN
11560,025341,18199,NaN,NaN
11551,025334,21131,NaN,NaN
11548,025324,8439,NaN,NaN
11547,025313,29202,NaN,NaN
11528,025281,877872,NaN,NaN
11524,025268,23241,NaN,NaN
11507,025233,1204680,NaN,NaN
11493,025407,1142045,NaN,NaN
11487,025198,925832,NaN,NaN
11471,008049,26032,NaN,NaN
11467,025168,23287,NaN,NaN
11464,025150,29183,NaN,NaN
11463,025146,492845,NaN,NaN
11454,025130,21705,NaN,NaN
11450,025121,27435,NaN,NaN
11447,025118,21416,NaN,NaN
11442,025111,25772,NaN,NaN
11431,025092,30003,NaN,NaN
11425,025075,7187,NaN,NaN
11401,025750,19161,NaN,NaN
11397,025025,19124,NaN,NaN
11368,023701,28060,NaN,NaN
11364,024741,1091561,NaN,NaN
11356,024948,1654469,NaN,NaN
11342,024922,20431,NaN,NaN
11340,024923,5585,NaN,NaN
11313,024870,22119,NaN,NaN
11310,024893,33459,NaN,NaN
11292,024852,804267,NaN,NaN
11270,019433,23730,NaN,NaN
11251,024799,1557073,NaN,NaN
11250,024797,1045081,NaN,NaN
11247,024803,32831,NaN,NaN
11247,024803,1690876,NaN,NaN
11245,024771,13013,NaN,NaN
11239,024759,21556,NaN,NaN
11230,024746,638822,NaN,NaN
11208,024670,2021437,NaN,NaN
11191,024497,1190816,NaN,NaN
11189,024668,631827,NaN,NaN
11186,024660,2365,NaN,NaN
11171,024639,1145148,NaN,NaN
11160,024618,1870,NaN,NaN
11114,024475,7473,NaN,NaN
11088,024409,29753,NaN,NaN
11086,019155,1144704,NaN,NaN
11064,018666,2061345,NaN,NaN
11029,024428,775,NaN,NaN
10996,024216,979,NaN,NaN
10980,024186,23481,NaN,NaN
10955,024093,31380,NaN,NaN
10916,023989,17579,NaN,NaN
10905,024157,50,NaN,NaN
10883,023852,12236,NaN,NaN
10844,012444,23992,NaN,NaN
10833,023616,889,NaN,NaN
10743,019318,23823,NaN,NaN
10741,023088,32820,NaN,NaN
10737,022495,482467,NaN,NaN
10733,023113,605719,NaN,NaN
10730,023076,1245944,NaN,NaN
10727,023080,2044838,NaN,NaN
10716,023000,487,NaN,NaN
10710,001971,3412,NaN,NaN
10707,022859,2444081,NaN,NaN
10704,022913,14561,NaN,NaN
10692,023051,3207955,NaN,NaN
10690,022797,7425,NaN,NaN
10683,021116,800,NaN,NaN
10673,022751,29130,NaN,NaN
10642,022338,32168,NaN,NaN
10604,022260,14461,NaN,NaN
10581,021505,485651,NaN,NaN
10575,021506,2049944,NaN,NaN
10574,021488,1105402,NaN,NaN
10564,021246,23933,NaN,NaN
10533,021244,19801,NaN,NaN
10515,021078,736320,NaN,NaN
10514,020993,32369,NaN,NaN
10467,020204,5656,NaN,NaN
10438,020051,3368050,NaN,NaN
10436,020021,3333,NaN,NaN
10396,016683,3528,NaN,NaN
10380,017101,15683,NaN,NaN
10363,020036,867,NaN,NaN
10360,165179,32251,NaN,NaN
10349,019692,31080,NaN,NaN
10318,016441,10365,NaN,NaN
10299,027932,14213,NaN,NaN
10270,016405,30369,NaN,NaN
10232,015822,21984,NaN,NaN
10224,015855,29774,NaN,NaN
10223,015800,781786,NaN,NaN
10197,015859,7762,NaN,NaN
10188,015441,32811,NaN,NaN
10155,015283,10871,NaN,NaN
10153,015802,484415,NaN,NaN
10144,015347,24994,NaN,NaN
10134,015290,2593,NaN,NaN
10132,015434,1206009,NaN,NaN
10127,018549,13109,NaN,NaN
10087,015293,12585,NaN,NaN
10074,015178,1224952,NaN,NaN
10067,011010,1143209,NaN,NaN
10065,015092,6144,NaN,NaN
10045,009473,12523,NaN,NaN
10040,015066,2757522,NaN,NaN
10022,014985,32393,NaN,NaN
10008,014957,1222677,NaN,NaN
9998,014938,19071,NaN,NaN
9989,014913,3034,NaN,NaN
9983,014897,32811,NaN,NaN
9957,017152,33302,NaN,NaN
9936,007208,25987,NaN,NaN
9934,015194,1201817,NaN,NaN
9930,014810,27606,NaN,NaN
9928,014843,18475,NaN,NaN
9915,015129,19019,NaN,NaN
9914,013375,12977,NaN,NaN
9902,014622,21768,NaN,NaN
9891,014627,20431,NaN,NaN
9884,017148,33105,NaN,NaN
9882,015363,6579,NaN,NaN
9880,014544,16117,NaN,NaN
9856,014808,7636,NaN,NaN
9848,014960,18319,NaN,NaN
9842,014535,27366,NaN,NaN
9833,014489,8931,NaN,NaN
9833,014489,2519758,NaN,NaN
9806,017280,26663,NaN,NaN
9804,014477,33114,NaN,NaN
9797,014451,865086,NaN,NaN
9790,014490,28871,NaN,NaN
9775,015453,13538,NaN,NaN
9771,014424,31714,NaN,NaN
9766,017805,7480,NaN,NaN
9756,004349,666748,NaN,NaN
9752,014375,3085948,NaN,NaN
9735,014324,1636,NaN,NaN
9723,014296,647691,NaN,NaN
9721,014340,13336,NaN,NaN
9699,014255,1216817,NaN,NaN
9676,014151,910416,NaN,NaN
9662,016751,6520,NaN,NaN
9651,014145,242807,NaN,NaN
9616,014027,7045,NaN,NaN
9598,014567,7870,NaN,NaN
9596,014625,1192050,NaN,NaN
9595,014834,16526,NaN,NaN
9570,013938,16904,NaN,NaN
9558,014561,15553,NaN,NaN
9554,014186,80044,NaN,NaN
9547,013873,21214,NaN,NaN
9530,013929,24438,NaN,NaN
9524,018746,18522,NaN,NaN
9513,013831,27497,NaN,NaN
9480,007525,21017,NaN,NaN
9474,015159,484415,NaN,NaN
9473,016957,14340,NaN,NaN
9465,034010,7606,NaN,NaN
9463,013922,1971,NaN,NaN
9444,013798,25306,NaN,NaN
9426,013704,31732,NaN,NaN
9404,013777,1201026,NaN,NaN
9385,013913,13354,NaN,NaN
9361,014001,18326,NaN,NaN
9344,014476,31401,NaN,NaN
9313,013481,501812,NaN,NaN
9312,013480,9992,NaN,NaN
9309,013431,4103,NaN,NaN
9309,013431,2889159,NaN,NaN
9302,013760,22653,NaN,NaN
9296,013473,2070831,NaN,NaN
9294,013472,10375,NaN,NaN
9257,013484,10634,NaN,NaN
9257,013484,2578208,NaN,NaN
9235,013794,30626,NaN,NaN
9234,013409,28694,NaN,NaN
9230,013368,21587,NaN,NaN
9205,013332,8263,NaN,NaN
9204,013340,2051,NaN,NaN
9201,013316,7555,NaN,NaN
9174,013325,482195,NaN,NaN
9169,014227,20639,NaN,NaN
9167,013756,11587,NaN,NaN
9145,013318,20533,NaN,NaN
9139,013392,22849,NaN,NaN
9129,013297,3203381,NaN,NaN
9092,013642,17953,NaN,NaN
9072,013237,1246590,NaN,NaN
9071,013437,920649,NaN,NaN
9047,003240,7433,NaN,NaN
9033,013759,20331,NaN,NaN
9020,013427,492537,NaN,NaN
8981,013256,1142094,NaN,NaN
8966,013344,1077112,NaN,NaN
8964,013172,1198003,NaN,NaN
8952,013110,3525188,NaN,NaN
8926,019538,29215,NaN,NaN
8919,013059,1143670,NaN,NaN
8900,013936,2288,NaN,NaN
8851,003762,32160,NaN,NaN
8826,013189,465870,NaN,NaN
8818,012884,7616,NaN,NaN
8818,012884,1725104,NaN,NaN
8814,012822,11650,NaN,NaN
8795,012852,5001,NaN,NaN
8782,016991,551177,NaN,NaN
8762,004001,9412,NaN,NaN
8760,012801,1101062,NaN,NaN
8757,013532,20284,NaN,NaN
8738,012815,26073,NaN,NaN
8721,013184,8557,NaN,NaN
8704,012734,460207,NaN,NaN
8680,012917,34070,NaN,NaN
8671,012684,14626,NaN,NaN
8648,176465,2220377,NaN,NaN
8594,012587,2701,NaN,NaN
8591,013424,17042,NaN,NaN
8586,025923,29063,NaN,NaN
8565,012575,8472,NaN,NaN
8448,012931,1779,NaN,NaN
8442,012434,20399,NaN,NaN
8441,012433,20311,NaN,NaN
8411,013014,2395760,NaN,NaN
8408,012441,12862,NaN,NaN
8319,016813,2565,NaN,NaN
8302,013799,942,NaN,NaN
8300,012274,8551,NaN,NaN
8292,015363,6579,NaN,NaN
8279,016658,3638964,NaN,NaN
8264,016605,945111,NaN,NaN
8261,012246,2163,NaN,NaN
8254,012252,33873,NaN,NaN
8204,012210,3126,NaN,NaN
8170,012593,730213,NaN,NaN
8157,016792,7480,NaN,NaN
8145,014131,33337,NaN,NaN
8129,012109,1204920,NaN,NaN
8099,012837,834,NaN,NaN
8093,012053,10497,NaN,NaN
8064,014830,254,NaN,NaN
8049,012144,29550,NaN,NaN
8049,012144,720040,NaN,NaN
8042,012065,1779,NaN,NaN
7999,016456,14280,NaN,NaN
7999,016456,2978817,NaN,NaN
7970,012678,7648,NaN,NaN
7969,011907,9574,NaN,NaN
7895,011824,30359,NaN,NaN
7884,011730,435,NaN,NaN
7871,016790,7483,NaN,NaN
7869,011877,4675,NaN,NaN
7846,012722,33118,NaN,NaN
7827,007694,21519,NaN,NaN
7784,014219,3477,NaN,NaN
7765,011721,23438,NaN,NaN
7758,011720,15482,NaN,NaN
7745,011867,1795199,NaN,NaN
7727,016728,11302,NaN,NaN
7721,002581,8465,NaN,NaN
7715,016888,15797,NaN,NaN
7714,007576,32485,NaN,NaN
7685,019557,14502,NaN,NaN
7677,006370,17770,NaN,NaN
7640,011985,19412,NaN,NaN
7614,010392,30359,NaN,NaN
7603,005973,16117,NaN,NaN
7563,006040,33124,NaN,NaN
7540,009693,18822,NaN,NaN
7537,012724,1214975,NaN,NaN
7525,008193,23437,NaN,NaN
7457,010159,29534,NaN,NaN
7421,006924,19393,NaN,NaN
7421,006924,1096436,NaN,NaN
7418,002831,864406,NaN,NaN
7361,016227,7454,NaN,NaN
7339,017027,25194,NaN,NaN
7328,010026,2821263,NaN,NaN
7300,012879,28798,NaN,NaN
7243,010244,29827,NaN,NaN
7229,011982,31606,NaN,NaN
7195,010991,27312,NaN,NaN
7179,012791,18475,NaN,NaN
7177,007092,7648,NaN,NaN
7135,001864,26170,NaN,NaN
7113,002352,4972,NaN,NaN
7103,007350,20612,NaN,NaN
7099,003373,7639,NaN,NaN
6999,191055,33410,NaN,NaN
6999,191055,1650728,NaN,NaN
6972,012435,8480,NaN,NaN
6959,007316,20536,NaN,NaN
6959,007316,2080242,NaN,NaN
6934,010553,275,NaN,NaN
6930,012782,928025,NaN,NaN
6930,012782,1649528,NaN,NaN
6914,005971,16065,NaN,NaN
6913,014010,31157,NaN,NaN
6870,011793,1465,NaN,NaN
6828,002240,22346,NaN,NaN
6823,007902,22188,NaN,NaN
6780,023275,1223163,NaN,NaN
6765,010549,30662,NaN,NaN
6704,006010,16261,NaN,NaN
6702,002536,736,NaN,NaN
6689,002615,5536,NaN,NaN
6688,009954,28854,NaN,NaN
6627,016681,3513,NaN,NaN
6593,004124,9830,NaN,NaN
6592,001446,1143651,NaN,NaN
6571,002236,4416,NaN,NaN
6562,007227,1142094,NaN,NaN
6553,003055,6896,NaN,NaN
6528,011667,1001198,NaN,NaN
6503,006557,18371,NaN,NaN
6498,004348,622680,NaN,NaN
6478,005962,15601,NaN,NaN
6463,009340,15436,NaN,NaN
6355,001539,1901,NaN,NaN
6324,001866,3032,NaN,NaN
6301,001038,1728,NaN,NaN
6300,012834,5769,NaN,NaN
6291,006194,17077,NaN,NaN
6287,011135,25791,NaN,NaN
6282,001902,1147470,NaN,NaN
6276,009154,26307,NaN,NaN
6257,006033,16335,NaN,NaN
6220,006722,18851,NaN,NaN
6170,016998,572700,NaN,NaN
6169,008484,817262,NaN,NaN
6142,006021,16131,NaN,NaN
6115,001693,2361,NaN,NaN
6104,008229,23542,NaN,NaN
6096,003103,7040,NaN,NaN
6082,006677,18728,NaN,NaN
6081,009367,2494,NaN,NaN
6077,007192,16208,NaN,NaN
6075,010266,30040,NaN,NaN
6066,006552,18352,NaN,NaN
6059,001183,21529,NaN,NaN
6058,002484,5338,NaN,NaN
6025,007914,22316,NaN,NaN
6005,001821,1144127,NaN,NaN
5995,006529,19233,NaN,NaN
5957,004072,9617,NaN,NaN
5935,003184,7320,NaN,NaN
5929,005205,13516,NaN,NaN
5926,017245,31416,NaN,NaN
5890,005681,15003,NaN,NaN
5876,011164,1224988,NaN,NaN
5872,002226,4336,NaN,NaN
5855,009444,856440,NaN,NaN
5848,004807,12147,NaN,NaN
5843,006089,77764,NaN,NaN
5838,005961,1691139,NaN,NaN
5835,001896,1236180,NaN,NaN
5828,001562,1933,NaN,NaN
5780,003504,7836,NaN,NaN
5753,012779,1682473,NaN,NaN
5737,002230,4363,NaN,NaN
5730,273505,2123312,NaN,NaN
5708,008334,23761,NaN,NaN
5675,001350,1143750,NaN,NaN
5674,001076,398,NaN,NaN
5624,005811,15295,NaN,NaN
5580,001082,530,NaN,NaN
5577,009298,26740,NaN,NaN
5573,004731,183,NaN,NaN
5527,016573,24122,NaN,NaN
5522,003485,2062495,NaN,NaN
5518,003270,8391,NaN,NaN
5354,010734,31327,NaN,NaN
5348,001228,1262,NaN,NaN
5346,009167,34048,NaN,NaN
5342,017131,15798,NaN,NaN
5341,010245,3143423,NaN,NaN
5306,009551,9985,NaN,NaN
5298,014800,183,NaN,NaN
5258,011604,1203508,NaN,NaN
5254,004456,11059,NaN,NaN
5217,005555,2215970,NaN,NaN
5216,001616,3550434,NaN,NaN
5200,009177,622680,NaN,NaN
5196,003074,6945,NaN,NaN
5194,006125,917077,NaN,NaN
5184,006100,1141059,NaN,NaN
5181,006009,645531,NaN,NaN
5140,002859,7053,NaN,NaN
5122,006013,16260,NaN,NaN
5101,008637,494129,NaN,NaN
5009,011600,33760,NaN,NaN
4961,011366,33279,NaN,NaN
4919,011509,33634,NaN,NaN
4841,011070,1055795,NaN,NaN
4828,011113,32369,NaN,NaN
4825,011213,32913,NaN,NaN
4825,011213,2139195,NaN,NaN
4721,011027,31878,NaN,NaN
4702,011035,7528,NaN,NaN
4620,010793,31563,NaN,NaN
4600,010509,1224010,NaN,NaN
4587,010550,30664,NaN,NaN
4561,010686,31176,NaN,NaN
4552,010656,31159,NaN,NaN
4522,010639,31063,NaN,NaN
4494,010380,29558,NaN,NaN
4456,010305,31438,NaN,NaN
4401,010532,30623,NaN,NaN
4340,010221,2654473,NaN,NaN
4338,009904,29260,NaN,NaN
4267,009997,2334,NaN,NaN
4265,009993,29044,NaN,NaN
4252,010085,29234,NaN,NaN
4238,009614,19054,NaN,NaN
4187,009786,28453,NaN,NaN
4183,009783,17862,NaN,NaN
4147,009613,27668,NaN,NaN
4138,009521,27356,NaN,NaN
4120,010086,29233,NaN,NaN
4119,009748,10317,NaN,NaN
4115,009722,1884307,NaN,NaN
4062,009774,28311,NaN,NaN
4032,009552,18586,NaN,NaN
4010,009490,27313,NaN,NaN
4006,009489,31198,NaN,NaN
3990,009686,27886,NaN,NaN
3877,008941,1144619,NaN,NaN
3867,009208,26477,NaN,NaN
3849,009142,26271,NaN,NaN
3840,009016,25944,NaN,NaN
3837,009022,1006457,NaN,NaN
3830,009170,26364,NaN,NaN
3809,009048,26001,NaN,NaN
3737,028788,25459,NaN,NaN
3684,008789,25287,NaN,NaN
3682,013341,25199,NaN,NaN
3658,013075,25314,NaN,NaN
3656,008681,24781,NaN,NaN
3649,008716,24909,NaN,NaN
3589,008363,23843,NaN,NaN
3553,161810,641018,NaN,NaN
3508,008725,24958,NaN,NaN
3457,008336,23772,NaN,NaN
3423,008222,532515,NaN,NaN
3407,008055,1193021,NaN,NaN
3333,008087,17126,NaN,NaN
3327,008080,22917,NaN,NaN
3321,008213,23505,NaN,NaN
3318,008065,1216538,NaN,NaN
3311,007995,1145828,NaN,NaN
3305,017073,21642,NaN,NaN
3302,007991,30442,NaN,NaN
3225,007920,22368,NaN,NaN
3194,007906,22209,NaN,NaN
3187,007841,8216,NaN,NaN
3164,007835,21966,NaN,NaN
3128,007700,870842,NaN,NaN
3121,007695,21455,NaN,NaN
3111,012744,1703782,NaN,NaN
3087,007602,483010,NaN,NaN
3042,007067,1012788,NaN,NaN
3039,007575,1214665,NaN,NaN
3029,007253,20271,NaN,NaN
3021,030241,19431,NaN,NaN
2943,007389,20683,NaN,NaN
2903,009042,20027,NaN,NaN
2849,007232,20198,NaN,NaN
2825,007179,19986,NaN,NaN
2784,007117,19831,NaN,NaN
2743,006908,19363,NaN,NaN
2704,006785,815818,NaN,NaN
2641,006694,12129,NaN,NaN
2636,006649,18648,NaN,NaN
2577,006311,25061,NaN,NaN
2576,006414,1080048,NaN,NaN
2559,006471,18020,NaN,NaN
2547,006396,17817,NaN,NaN
2535,009783,17862,NaN,NaN
2488,006326,17666,NaN,NaN
2379,006167,3640411,NaN,NaN
2356,006036,16348,NaN,NaN
2333,005892,1226070,NaN,NaN
2328,009939,28808,NaN,NaN
2293,005888,15541,NaN,NaN
2286,006019,1005562,NaN,NaN
2282,005932,15507,NaN,NaN
2258,023871,621136,NaN,NaN
2232,005774,15192,NaN,NaN
2227,005671,24485,NaN,NaN
2227,005671,2449527,NaN,NaN
2208,005479,2063,NaN,NaN
2105,005543,14484,NaN,NaN
2056,005215,33451,NaN,NaN
1928,005020,13028,NaN,NaN
1916,005045,12983,NaN,NaN
1910,005036,12973,NaN,NaN
1869,004739,33003,NaN,NaN
1750,014674,1194493,NaN,NaN
1724,004905,12535,NaN,NaN
1717,004707,123,NaN,NaN
1685,004598,11664,NaN,NaN
1632,004579,11577,NaN,NaN
1606,004477,7812,NaN,NaN
1507,004241,10267,NaN,NaN
1497,004254,790926,NaN,NaN
1484,004166,1204564,NaN,NaN
1426,003842,9781,NaN,NaN
1411,003895,9064,NaN,NaN
1404,003872,15297,NaN,NaN
1387,003918,9651,NaN,NaN
1383,020134,13904,NaN,NaN
1378,004071,48638,NaN,NaN
1364,004051,1226233,NaN,NaN
1355,004015,1216575,NaN,NaN
1354,004016,9470,NaN,NaN
1344,004036,9503,NaN,NaN
1319,003978,9354,NaN,NaN
1300,003908,9112,NaN,NaN
1283,003839,8908,NaN,NaN
1280,003821,29462,NaN,NaN
1277,012730,2200582,NaN,NaN
1263,003937,9306,NaN,NaN
1230,003682,33706,NaN,NaN
1230,004913,33706,NaN,NaN
1225,003569,11543,NaN,NaN
1194,003082,6975,NaN,NaN
1186,003342,7588,NaN,NaN
1155,003656,8439,NaN,NaN
1103,003026,6779,NaN,NaN
1063,003520,7876,NaN,NaN
1038,003178,7313,NaN,NaN
1033,003157,7262,NaN,NaN
1030,003156,7255,NaN,NaN
1019,003134,11543,NaN,NaN
1003,003399,7691,NaN,NaN
990,002836,2043,NaN,NaN
984,003367,7611,NaN,NaN
974,003288,7540,NaN,NaN
952,003093,7008,NaN,NaN
947,002631,5561,NaN,NaN
915,003159,2058933,NaN,NaN
913,016775,6952,NaN,NaN
904,002942,5676,NaN,NaN
900,003024,6774,NaN,NaN
895,003365,7577,NaN,NaN
894,002938,6506,NaN,NaN
887,012713,584,NaN,NaN
865,002919,6457,NaN,NaN
797,013463,7782,NaN,NaN
755,002802,5963,NaN,NaN
737,064275,5507,NaN,NaN
710,002519,5386,NaN,NaN
708,008839,25457,NaN,NaN
606,001998,3503,NaN,NaN
603,002295,4768,NaN,NaN
592,002034,3548,NaN,NaN
569,024184,18326,NaN,NaN
559,002270,3389806,NaN,NaN
537,146734,4552,NaN,NaN
537,146734,1105032,NaN,NaN
522,002224,2205448,NaN,NaN
481,001981,3427,NaN,NaN
478,002100,3880,NaN,NaN
469,002312,26429,NaN,NaN
392,001234,2975,NaN,NaN
377,185323,2052610,NaN,NaN
376,001173,973,NaN,NaN
326,001718,887,NaN,NaN
265,001627,68555,NaN,NaN
261,001526,1888,NaN,NaN
250,007799,21659,NaN,NaN
250,007799,1651568,NaN,NaN
249,001500,1144079,NaN,NaN
217,001470,1992178,NaN,NaN
184,012088,1647,NaN,NaN
162,001331,1600,NaN,NaN
109,001021,1019,NaN,NaN
90,001447,1815,NaN,NaN
61,001164,33727,NaN,NaN
59,001121,751,NaN,NaN
43,016609,2575464,NaN,NaN
35,001259,1362,NaN,NaN
25,001619,2116,NaN,NaN
23,011153,141957,NaN,NaN
15858,065937,21490,NANX,295000
50475,166624,866153,NAO,NaN
56124,020554,2722679,NAOV,CF1CA2
31715,063461,21625,NAP,NaN
58004,038160,3368784,NAPA,F695FE
41559,143527,26614,NAPS,NaN
57072,036236,3195377,NARI,60AC34
7764,019124,21512,NASB,19B616
15964,025033,22652,NASMQ,NaN
11980,007696,21526,NATH,6A6BDC
13617,031607,21606,NATI,C4F567
53425,184149,1648809,NAUH,5E5F9A
57224,038979,3245872,NAUT,5958CC
21265,006081,21684,NAV,2DDAC1
8314,017074,21679,NAVG,NaN
29702,025941,22735,NAZ,2C8531
7702,016910,19206,NBBC,NaN
55865,021178,2648341,NBEV,E6BC2C
52272,162087,860184,NBFAQ,NaN
54180,190963,1889949,NBHC,8DAAB9
14659,062921,21929,NBIX,367E1C
