CUSIP,CRSP_PERMCO,TICKER,Compustat_GVKEY,BoardEx_boardID,RP_entityID
90353W10,53901,UI,187462,1729162,883D82
89366M30,11064,TRXC,018666,2061345,C80815
45774W10,7518,III,004498,16168,3C8A04
18506U10,10127,CLRO,018549,13109,8E51AB
05223F10,59280,AUST,039937,3529400,2WUX1W
81685110,34798,SRE,008272,27588,B642E8
52634L10,57326,LNSR,036929,3276243,1A46A1
68622E10,57542,BARK,038937,3297616,648A80
59630420,55027,MBCN,139705,2145382,5480A7
62941060,11101,NTN,038496,22670,BEB38E
48203R10,16614,JNPR,121718,17580,EC99D0
98956P10,41870,ZBH,144559,34134,56277A
17160410,54141,CHUY,187775,1875078,C8A059
04546L10,56802,AMK,034330,3058322,3BBD10
45172K10,18404,IKNX,040413,6764,61BC66
78409V10,21179,SPGI,007163,19953,CFF97C
91347P10,11522,OLED,025274,31857,415188
01234810,9550,AIN,014084,1283,EE967B
22160K10,7882,COST,029028,8022,B8EF97
00437E10,57136,ACCD,036263,3208656,317EC6
77669610,11344,ROP,024925,26544,5E6959
75952510,65,RWC,001117,26018,4CF9F7
71344810,21384,PEP,008479,24151,013528
95766T10,21354,PAI,014752,23574,AAFE18
68191910,1367,OMC,004066,23113,C8257F
82823L10,14867,SSRI,026768,28009,CD9D08
41068X10,54362,HASI,017769,1946860,16C544
74348T10,45430,PSEC,160233,732048,0DE1BE
25770130,8686,DGICB,016714,9513,E84500
92765F10,47447,VIRX,023813,461263,1DFDB1
12705510,20374,CBT,002593,5462,6D0CAB
88580720,46285,THLD,032267,566156,DC0066
60471P10,58477,MIRO,038917,3411941,BB52DD
86667410,30087,SUI,029359,29508,159739
37149D20,58723,GIPR,034753,3444658,4F0BD5
09004310,56959,BILL,035868,3128176,7176FB
02913V10,52854,APEI,178797,785698,68AB62
36338D10,56947,GRTX,035768,3105014,94A326
12738710,9245,CDNS,013421,5480,CC6FF5
65518710,59255,ACON,040660,3526981,VEWMF5
G3165512,57112,ARYB,037275,3198890,575839
92345110,55085,VBTX,021633,2155259,1FE3CB
89455T10,58222,TMCI,038558,3385725,537954
98181110,5009,WTHG,011600,33760,05AF14
78493310,14398,SGRP,062302,28732,5A75C7
12811810,47859,CGO,165436,1022318,1ED1CB
92262D10,56990,VEL,035781,3144821,99B4BE
86887310,15995,SRDX,066588,29657,64854A
30779N10,55935,FMAO,112572,2655905,339F20
33938210,1768,FLXS,004771,12099,B959AD
29251M10,54351,ENTA,016269,1941712,2ABF77
45920010,20990,IBM,006066,16506,8D4486
71425H10,53918,PVL,187250,1732141,37F03A
29667D10,52134,ESSA,176703,1350365,1E8A99
90298410,11901,USAI,036691,3230062,4B3676
57734510,2784,MLP,007117,19831,2A4131
87724P10,54368,TMHC,016653,1945564,731675
37033410,20798,GIS,005071,13034,9CA619
49427F10,31899,KRC,064306,17908,326EDD
45258J10,56742,IMVT,035982,3031034,615B6D
65406E10,55525,NCBS,017875,2415981,B96DF5
03833610,29805,ATR,028176,2411,5D43A7
43274810,44892,HTH,156953,421516,7D5384
90089L10,58170,TSP,038596,3382598,1E1960
69283050,6104,PFINA,008229,23542,06F6FA
57142B10,58315,MQ,038832,3403620,C886B1
09058V10,12902,BCRX,029837,4327,A5195E
55277P10,2847,MGEE,006932,468832,355B19
64944510,12608,NYCB,029282,22029,0E2992
58933Y10,21188,MRK,007257,27219,1EBF8D
86745K10,56814,NOVA,035395,3061508,28AC4E
52904310,30004,LXP,029052,18770,7DD8CC
12504L10,45270,CBG,260774,6083,51D876
23804L10,56876,DDOG,035620,3083511,D6C356
82489W10,57676,SHLS,037646,3335794,F96F69
77467X10,7992,RMCF,011976,26474,B02CF5
80439510,29951,BFS,028769,27128,6EA292
40460910,16130,ANSR,111000,2256,EC1AF3
37591610,34782,GIL,111486,13269,D884DC
66412110,50976,NECB,175083,3421877,22E2B0
29476L10,29940,EQR,028733,10928,AE4EEB
84489510,4342,SWX,009890,28702,83E0AC
66405S10,9438,NBN,016689,22486,8C1238
53814610,37168,LPSN,133869,19006,9856E0
89623910,10691,TRMB,022815,31326,D4AC65
86835810,21694,SGC,010198,29612,F1C04C
41034510,51096,HBI,175319,882407,3F6A9C
53245710,21102,LLY,006730,18888,F30508
14316J10,54082,CG,189459,1816703,4AC574
05601C10,55040,BGSF,020044,1701326,E82A2D
67421520,53438,OAS,184442,1648283,160825
82659850,55866,SGLB,185587,2619640,CF2F28
59268810,32158,MTD,065772,20478,6B0784
00846U10,36364,A,126554,1060,ED79D9
71714G10,46994,PIP,031249,620488,E96965
91383710,13466,USAP,031170,31880,3DD167
47632P10,56367,JRSH,033476,2935573,3AC964
55825T10,55402,MSG,024481,2345468,9E1755
73688F20,51557,PTMN,176256,951624,C9616B
15649210,12557,CNTY,029151,606530,1AB023
74587B10,55570,PLSE,027252,2458681,BE379D
31945920,41460,FCZA,021593,81,DBEF02
55336V10,54205,MPLX,012294,1899665,190100
29786A10,55229,ETSY,023238,2236759,FF4C20
74319R10,5674,PRG,001076,398,D518D8
90990710,9213,UBSI,017248,32080,EE1E44
49232710,57067,KROS,036328,3187074,E8F0E2
50105F10,44712,KRO,157354,500266,818A2F
63618010,21255,NFG,007733,21593,8B1F37
67097210,28989,NQP,023675,1021650,B3C867
84862C20,58345,SBEV,036379,3406339,E254FC
35804X10,59031,VINE,040428,3486496,M598V6
46284V10,14330,IRM,062374,17012,6284B5
14920510,9117,CACOA,002818,6059,7740DE
49338L10,55033,KEYS,020232,2163313,E4CE73
65931010,21298,NRT,007959,22657,2A0DB8
88338H10,53825,THER,029476,30600,AE4425
40131M10,56534,GH,034102,2923866,27DC40
30218B10,59275,XPON,040849,3522600,09F657
10964110,6760,EAT,003007,5104,732449
47215P10,54863,JD,019744,2070096,3188EC
03782L10,55932,APPN,031236,2660908,C6C702
12663810,58437,CVRX,039127,3415144,503BD9
51163710,18304,LBAI,109621,18378,E40FB6
92908910,54396,VOYA,016384,1949535,C2609A
45765U10,13521,NSIT,031453,16141,41A93D
05370A10,57130,RNA,036473,3200649,3BB7D3
98581710,54020,YELP,196268,1803614,943239
46185L10,55184,NVTA,022867,2216604,B48FC9
56600D10,57531,MRVI,037354,3301059,8FF474
64121N10,34941,NTIP,115831,2168203,D934A4
29670E10,56430,EPRT,033684,2829765,448215
14161W10,56267,CDLX,032935,2774847,CDC817
03940R10,20221,ARCH,014793,2540737,DDC415
44937010,11112,IDPH,024468,440155,F8D010
10806B10,58503,BRDG,039088,3422952,D58B33
23719410,30886,DRI,031846,8697,9BBFA5
13313110,29911,CPT,028629,5599,DC5299
45303840,20972,IMO,005903,15708,43BCDD
G4412510,57743,HCAQ,037799,3335831,03A285
92529L10,54797,VSAR,019832,2056204,F9AA02
37653610,44289,GOOD,154739,420623,6B494E
25765110,1344,DCI,004036,9503,DE5611
62877810,11403,NBTB,019094,21699,3A4BDB
83193G10,57936,SMRT,039505,3342326,BF0CB9
26414710,1418,DCO,004091,9716,249674
12476510,43339,CAE,002526,5487,12E063
G7483N12,57323,RTP,039405,3267883,4259DF
16411Q10,51963,CQP,176914,944253,002F3F
08862E10,56715,BYND,034447,3027499,9EF4CF
95709010,2253,WABC,014253,33327,622037
27616P10,55181,DEA,022674,2214692,1834C0
69007J10,54762,OUT,019507,2057821,99ACAD
84857410,51433,SPR,164494,892481,CBBFBF
72378710,21366,PXD,014359,24506,2920D5
12662P10,52793,CVI,178672,1025142,4C1FA1
87184N20,54832,SYRX,148396,2060478,7CAD2B
7591EP10,1620,RF,004674,550049,73C521
37192710,31796,GEL,064063,13065,92FAED
45383610,8179,INDB,016889,1053695,E8B315
05333210,29009,AZO,023809,3154,ECF709
56064Y10,56705,MNSB,164724,3023049,C0F4D0
03475V10,45192,ANGO,264387,480997,627186
36467J10,54610,GLPI,018792,2006042,6F0A63
56624R10,44998,MCHX,157755,623265,47142B
63721510,21259,NPK,007762,21624,54D8C2
14070T10,55691,CSTR,027945,2528919,5546DA
30258N10,56093,FAT,032592,2717248,F2EB9F
71601V10,57671,WOOF,037502,3328630,7077AD
40171V10,53970,GWRE,190455,1792728,279916
29271Q10,51092,ESOA,174282,3519757,0FFEF7
67104410,15739,OSIS,065607,23441,EBD89A
00848J10,58174,AGTI,031954,3386850,VO15L1
23003110,57720,CGEM,037675,3325442,6540FD
56854Q20,54963,MRNS,020567,2129712,966ACE
88409N10,46418,THK,023226,837418,FCB6CC
19239V30,42769,CCOI,147204,531565,46017C
75023610,29602,RDN,025895,25658,1065BC
81105440,31806,SSP,014535,27366,BDE867
26055710,56668,DOW,034443,3016790,BA2D83
76243J10,56106,RYTM,021601,2709871,0DBB81
98379L10,56838,XPEL,162400,1247066,1AE9D5
02083X10,56927,PINE,035793,3114655,7F3FBC
29256210,11621,WIRE,025572,10622,53EF9E
22758A10,54202,CAPL,015212,1899182,1A8D5C
74167P10,29637,PRMW,020338,8032,291C4E
60871R20,33,TAP,003505,7847,78F9ED
09610B10,59168,BWV,039863,3510236,3VLUGU
39874R10,56774,GO,189579,3047060,122D09
75601G10,58975,RGF,039877,3472347,POE8VU
45828L10,58464,IAS,039069,3415355,4E3AB2
89694520,53964,TRIP,199356,1744572,D82EF3
14808P10,14781,CASS,025201,5998,4E913D
88077010,21731,TER,010453,30437,93F143
00187Y10,57057,APG,325576,2711287,E845D9
03237H10,59116,AMLX,040470,3495163,SDTVU0
88830M10,12147,TWI,028295,30780,1BEEA1
91390310,4655,UHS,011032,31865,7448A3
34354P10,1425,FLS,004108,12153,4017AD
00621210,20023,ADX,001119,749,4C5BC2
64361110,29298,GBR,011372,791049,239370
40624Q20,10299,HAF,027932,14213,9005F7
43270510,59131,HILS,039755,3496394,483FE2
55002110,52547,LULU,178015,872349,97693A
00185310,8458,APAT,012482,643107,182B8C
81776310,54734,SESN,019458,2041832,818494
61174X10,7902,MNST,024316,14301,D09938
17290810,6304,CTAS,003062,6877,BFAEB4
76009N10,13524,RCII,031460,26061,C4FBDC
69074210,51337,OC,008214,23506,47752F
30325010,9360,FICO,013824,11499,A247F5
92347M10,55943,VERI,031091,2656424,F7ADEB
46574110,12539,ITRI,029133,17144,98CEBB
96041710,54941,WLKP,020473,2129232,5DC409
92918V10,57094,VRM,036512,3199726,05697B
68738010,53141,ORRF,111819,1560498,1FA8F7
02406110,34964,AXL,117861,1757,DB23C8
59832G10,9977,MWGP,014891,20663,372037
56804T20,54343,MRIN,017376,1942035,7DDF82
69478X10,15547,PPBI,064979,580282,765913
11120U10,54572,BRX,018383,2004281,30AB63
87305R10,39177,TTMI,139804,31454,605F40
98141910,11225,WRLD,024725,33686,B0B969
91359E10,21839,UHT,013580,31866,7FC386
00915810,20030,APD,001209,1173,DA48E4
82710M10,56711,SILK,034882,3018058,9507FF
04622410,8299,ASTE,012262,2837,DDB002
63008730,54538,NNVC,160997,1987482,5C403C
77510920,26164,RCI,009215,26496,26B02E
53071M20,41998,QVCB,174147,18817,0C6861
92345Y10,53256,VRSK,180652,1586724,2E0496
45841N10,52295,IBKR,176701,1051740,DF532D
91680M10,57593,UPST,037357,3314049,FD2466
37740710,41698,GLBZ,065050,13334,B5FBF1
30212P30,47013,EXPE,126296,770141,39692D
51281610,14873,LAMR,063422,18385,55CD6F
93882410,5679,WAFD,017145,33097,FAEABE
60054410,2949,MLKN,007401,20721,609208
74267C10,11103,PRA,024440,25131,5487B1
87241730,27333,TGCI,003806,30541,668189
74164M10,53383,PRI,001414,1636678,3770E8
10576N10,58914,BRZE,039942,3476467,A6CD8C
03824M10,57110,AMTI,036496,3198828,E56A0D
18506310,55586,CLSD,026798,2466542,05BADB
30294110,14602,FCN,062823,12593,300AC5
51070010,50594,LSBK,166197,1010753,C79467
89609510,12086,TCBK,028155,31297,BDEF34
71742W10,53653,PFX,186279,1683103,E9B1D1
98389B10,21300,XEL,007977,33830,1151F4
44485910,20950,HUM,027914,15207,00067A
77510920,26164,RG,009215,26496,26B02E
30161010,14092,EXEG,061490,11369,2C3348
92663R10,56870,VMD,032860,2752523,12BA8E
01475210,20041,ALX,001257,1351,BC4876
32020910,6736,FFBC,017195,112,C41C25
12611710,20363,CNA,002558,7150,490D4B
76970B10,53174,RAP,174360,1390445,4CB96C
92276F10,10302,VTR,110179,32450,7999F3
17148410,27849,CHDN,003028,6783,896771
90984P30,42912,UCBI,064794,480535,BD9668
86770810,44990,SFO,175674,660191,9DED48
45867G10,5184,IDCC,006100,1141059,8BAA15
15018510,20409,FUN,013710,424005,0F7F8C
57793310,32004,MMS,064901,19869,C4706C
85366610,21658,SMP,010000,29050,80C400
29772L10,56588,ETON,033997,2943565,157CC1
50101L10,58499,DNUT,133767,3416403,88B4EB
68401P40,44059,OPHC,153895,833695,A792A8
98983L10,54014,ZWS,180474,1809776,37020C
26815820,44885,DVAX,141496,9831,FD2565
09260D10,52388,BX,177088,55498,C08256
38410910,2002,GGG,005252,13715,4D8313
81630010,4234,SIGI,017115,27549,28DCA8
50064320,2572,KFY,118267,18139,70FCEF
74930B10,56013,RBB,012035,2684418,859281
34341210,41080,FLR,004818,12159,D6853F
76783630,55320,RTTR,036475,2299490,399206
26885G10,54299,ERA,008092,1929148,A05C43
22890310,11958,CRY,027823,8338,349DA4
59935P20,14097,MLSS,061496,20693,BF5959
35966410,55694,FLGT,028012,2533281,8E3F58
33848010,28977,PFD,023593,746200,76D76B
92342X10,46168,VCC,161843,627980,804200
29084Q10,14268,EME,006223,10503,52015A
92534K10,11758,VTNR,183704,1931837,187F94
29667J10,55987,ESQ,031606,2673113,156A99
88337F10,9798,ODP,014624,22965,B66928
82536T10,55994,SSTI,031457,2667226,A48593
29275Y10,45380,ENS,160893,631381,27B191
89652210,21783,TRN,010735,31338,1CD708
29336T10,54764,ENLC,019935,2052587,9F4A7D
79971C20,51957,SPP,175271,888048,D84F25
93142710,21881,WBA,011264,33026,FACF19
87990A10,58609,TNYA,039204,3430024,KRCCFD
68027710,12561,OSBC,019150,23053,0E6027
05337G10,54946,AAVL,021020,2129671,DF18E6
55055010,56176,LBC,032763,2741231,A1A317
42722X10,15918,HFWA,066285,14690,BEB756
03110010,32054,AME,001598,2058,35F4B5
32054K10,30423,FR,030384,130,31D9CC
74584810,57449,LUNG,036260,3275700,7AD81E
59522J10,30104,MAA,029649,20625,8EF425
98420N10,55126,XENE,021744,2163807,2C9575
37896710,47428,GCA,163678,828012,3C6CCC
33748L10,58853,FWRG,039595,3457989,8Y7T09
G4411D10,57242,HSAQ,036776,3243866,0FE2B4
92555010,12583,VIAV,029241,17374,E592F0
41987910,30898,HA,060902,551213,583A75
97415510,55321,WING,023843,2295501,21022F
78648T10,43691,SAFT,148469,256646,CA14CC
11135E20,57259,BNL,036967,3267975,577033
69037010,43146,OSTK,147868,101407,D8ECA1
91531F20,16581,UPIP,121257,23233,61D090
92343X10,43149,VRNT,147242,1652268,DB88A1
51654410,55313,LNTH,021004,2300005,43E8F5
29414B10,53983,EPAM,187697,1796199,88923D
52706410,57416,LESL,037284,3291017,B5FBEA
45703010,9522,IMKTA,012972,16043,04CCCD
91131210,36383,UPS,010920,32137,FAE021
74934Q10,14049,RICK,061418,26253,036C6F
76155X10,57008,RVMD,036083,3162710,4BAF2E
75807540,13912,RWT,061129,25921,9DDE1B
74044410,42114,PLPC,019305,24941,7ACBA4
03044L10,57258,AMWL,036950,3268369,AA76A1
46180410,8778,ITIC,014401,16897,F6A987
47580P10,55841,JELD,027386,2605626,DF01B1
51280710,7013,LRCX,006565,18384,0B57D7
35104E10,57626,FDMT,035729,3312119,43D87A
90171V20,56665,TRWH,027240,9556,519FE0
G3223R10,30970,RE,061388,11292,F1FA25
59668010,3048,MSEX,007368,20638,ED2EFD
30212W10,56372,EXPI,018875,2818767,B05000
63110310,46282,NDAQ,149337,42640,25102A
13078810,1222,CWT,002628,5549,4806CE
04316810,357,ARTW,001783,2660,796BC0
90278810,4673,UMBF,010916,31671,DB7FA7
90210410,9558,IIVI,014561,15553,C0BA36
98212N10,56617,WRTC,033550,2957437,15901B
11275Q10,57035,BIPC,035882,3184965,AAA04B
37386510,12139,GABC,028278,13163,4D8E5E
15083760,6617,CVM,012711,6162,6F5DD2
10482B10,54623,BHR,019084,2011982,E08431
68964810,3418,OTTR,008199,23477,797C20
33773810,8598,FISV,012635,11985,190B91
45256X10,55364,IBRX,347007,2312903,33570F
57978020,2801,MKC,007146,19939,9D56F2
62945V10,54355,NVEE,017277,1942976,0F2BC9
12466Q10,15926,CFFI,065958,5421,78A1BB
26875P10,22113,EOG,016478,10844,A43906
92025310,4761,VALM,011094,32263,6F0096
52490G10,57122,LEGN,036482,3198908,07B8D2
82617610,2913,SIEB,007315,27911,A2A9BA
68019410,37177,OPOF,066313,23051,4E8194
19990810,31994,FIX,064997,7410,319BE2
30320C10,58202,FTCI,038673,3387599,146E4F
G2717B10,56474,CWK,033809,2893745,7D29B1
82907310,13114,SSD,030260,28053,D3C794
13100M50,53353,CALX,183903,1635435,8C311A
53390010,27454,LECO,006737,18901,EB61C4
03011120,11248,AMSC,024795,1942,35579D
59774210,55567,MSBI,187236,2461211,8D5145
55305B10,30036,MHO,012615,19347,33E8C7
69343410,12702,PMCT,019966,735451,750DFF
13321L10,29634,CCJ,024370,5600,E2D3F3
55273710,21134,MMT,014735,20503,7A3027
59156R10,37138,MET,133768,20426,810E30
67623C10,53166,OPI,182701,1557232,1A6A94
45791910,21495,IHT,008987,84231,F7AF22
G1643W11,57114,BRLI,036295,3205536,D597D6
90177C10,58614,VEEE,038624,3425478,06372D
28540910,53490,ELMD,185125,1657568,673C9A
08468010,37659,BHL,137351,4081,84A6B9
05479K10,57426,AZYO,036985,3278922,709490
15672X10,59124,CISO,036335,3473387,LGOZWV
81129220,54868,SCYX,020040,2065362,AC9CE5
06211J10,56557,BFC,150803,2935509,D393DF
68236P10,44887,ONCT,035320,95082,5802CF
22053A10,56737,CRTX,035102,3030069,D4C0CB
49907V10,59135,KSCP,040672,3501466,UC7ZE9
07831C10,59201,BRBR,035684,3095969,FD83D1
19210850,1071,CDE,003153,7223,771985
88642R10,21752,TDW,010565,30715,3BA1BF
67421520,53438,CHRD,184442,1648283,160825
12514G10,54426,CDW,028320,1961452,87B81A
92282210,53635,VTUS,185289,1677474,11A49E
65487K10,56339,LASR,033420,2810591,E610CD
91820410,21849,VFC,011060,32574,D78CCD
96945710,21923,WMB,011506,33512,E21871
51504L10,12951,LARK,029946,18424,D89753
76881Y10,55501,RIV,026707,2384798,02DF72
75419810,12384,RAVE,003369,24551,45F9BC
72919P20,17303,PLUG,125604,24645,7255D2
64420610,28409,NEWRZ,014639,1019533,04EA7B
46173050,15761,IRET,065640,16896,AED6CF
39322210,50489,GPRE,181269,884336,306623
92332V10,58902,VTYX,039774,3465778,A82UWJ
75281A10,2706,RRC,006788,25756,1782D5
68382720,14498,OCCF,062553,23260,469FA0
69318J10,15994,PCCC,066586,23961,B0998E
68339B10,57795,ONTF,037787,3340526,B1D89D
55438210,30362,MAC,029868,19369,A806FA
86606G10,46112,SMMF,110250,734664,3A94DF
33829M10,54146,FIVE,171141,1874195,C5D687
30962710,53882,FMNB,029855,1723637,0986B5
03753U10,56148,APLS,026359,2725802,B290A2
42270410,20897,HL,005560,14555,86AA9C
21044C10,56365,ROAD,033424,2813410,E3656D
90110910,21385,TPC,008486,24180,76BECC
69888T20,54933,PARR,022447,2126600,B7FA9B
68554V10,8743,OSUR,012915,23317,E20392
74790650,5722,QTM,008867,3155955,21245F
22978P10,56229,CUE,032674,2757351,58EA22
72766Q10,54703,PAH,315318,2005381,583223
20848V10,58714,CCSI,039787,3461040,N2WO6K
33767E20,55248,FSV,024116,2291998,2AF764
26745T10,46671,DIL,158055,3022375,1B5FEA
80685710,21576,SLB,009465,27242,164D72
00181T10,54780,AMRK,019172,2054999,F769E9
63947X10,57180,NCNO,036711,3234154,A2BKRU
00912X30,53705,AL,186278,1698818,9E5C2C
04746L10,57333,ATHA,036915,3268571,6AACDD
29437520,56645,EPSN,178674,1967739,F2A00C
68235P10,54702,OGS,019517,2040088,8802B4
86765240,48778,SPWR,165051,489063,47FCF2
65122910,3178,NWL,007875,22048,C3BCD5
31650010,53821,FDUS,187483,1914795,BB02DC
96608420,53488,WSR,185453,1659429,E802CE
02077210,37130,APT,062072,1578,337024
45256B10,14243,IPXL,018888,1560214,877C0C
68334410,7317,ONTO,126423,21489,C5C0E9
44332010,14427,HUBG,062378,15171,A7CCF0
52990010,20853,ASG,014714,18802,4E6A17
92903310,57994,VOR,037844,3342336,8AE895
47916710,9576,JOUT,013906,17483,9981C6
68373P10,56302,OPES,033138,2795152,998690
68240610,5941,OLP,008148,23149,37B618
98970110,5057,ZION,011687,34139,4D371E
45790W10,57175,INZY,036769,3239291,ABE7DC
71722W10,56917,PHAT,035728,3099818,E598FB
98313410,43620,WYNN,149318,136226,9E91C6
84339510,51457,SONA,175607,1007505,B619CB
67802610,41259,OIS,142260,23017,4455C4
04907920,11204,ANK,024708,2940,C05839
00287Y10,54287,ABBV,016101,1921326,665D7D
49373210,13938,KFRC,061179,17879,639BD6
89422G10,54724,TVTX,016848,2035010,701531
33939J30,55788,FPAY,178907,2565789,F5BF00
72348410,21409,PNW,001075,24493,342218
87238110,56957,TELA,035779,3106066,AE0CCE
35952H60,11591,FCEL,025430,12600,B5734D
19247A10,45467,CNS,266214,7259,245E13
23505010,52924,DALN,179288,563461,B87A54
72200Y10,43276,PNI,149266,1022316,16FCCA
39090510,10421,GSBC,019428,13825,775439
58600110,58524,MCG,039068,3422047,D67955
92645B10,56280,VCTR,021799,2774058,B60064
83175610,43722,SWHC,115757,624788,73F7F9
40230710,15423,GIFI,064568,14104,A37491
85208M10,54513,SFM,017934,1969513,1B9535
98873Q10,15800,CTIB,065765,8392,721E2B
44952J10,59022,CRGY,040383,7773,BWKXUS
70509V10,53304,PEB,183830,1611560,F80389
89869720,14568,TCX,062723,31471,824CCA
09073N20,56515,BSGM,021824,3057677,6C6D73
34537086,20750,F,004839,12262,A6213D
68217N10,58587,OMGA,039181,3430212,1ADFF4
56117J10,54721,MBUU,019391,2040031,99028D
37946R10,47429,GLP,163935,732330,0FE695
87603010,40143,TPR,140541,7173,BB0787
12640210,55404,CSWI,024601,2344669,B7BBFF
31385510,20698,FSS,004608,11652,4C5CC9
81689B10,52697,SNCA,038711,1004089,143163
34984V20,54037,FET,171059,1812366,93475C
42129810,58000,HAYW,038125,3364475,1406B8
76029N10,56463,REPL,033719,2886366,96B4FF
55035110,50864,LUNA,166583,832074,3C75D6
83200N10,56346,SMAR,033275,2811205,A0DB39
87156510,21696,SYNC,010236,29789,0DF75A
23102110,20543,CMI,003650,8426,131443
94106L10,9804,WMI,014477,33114,616E3B
33829R10,54630,WBAI,019042,2013068,42B2AF
05561Q20,11106,BOKF,024447,4753,67529E
85569C10,32014,SRT,298036,29120,0C6293
34385P10,53677,FLDM,179840,1687395,FAB97A
84863710,54064,SPLK,170616,1813585,2F9304
42804T10,13093,CUBA,030232,14716,B8D174
97653A10,17314,WFII,126056,33597,4A2457
40411110,56912,HBT,035759,3093021,950AB7
89840210,1658,TRMK,004685,31417,E9FF33
55284810,29067,MTG,024379,20517,E28F22
04335A10,56514,ARVN,034077,2921110,732A9B
95058W10,20550,WEN,003708,31287,71E2EF
98421M10,21945,XRX,011636,33850,225CA2
90214J10,54796,TWOU,019881,2057807,2CA60F
50060010,11469,KOPN,025166,18116,73669A
45784P10,52301,PODD,177227,862492,9C5174
05652510,20250,BMI,001968,3392,19CAC7
88018T10,30476,TDF,030683,30390,5D1D08
81642T20,52971,SLS,032901,934303,9FBBDC
60055120,13240,MLR,030558,20719,2003A5
82835910,54438,SAMG,014551,1961484,383ADA
84920Y10,54831,SPWH,016009,2061996,7239BB
68389X10,8045,ORCL,012142,23295,D6489C
80862510,54544,SAIC,018683,1989314,2E360C
45292610,20974,IOR,012956,15777,ED2552
